,method,dataset,runs,nb_samples,learning_streams,learning_rate,nb_trees,max_depth,use_dp,real_eps,alpha,rho,sigma,privacy_budget,train_auc_mean,train_auc_std,train_accuracy_mean,train_accuracy_std,train_untuned_accuracy_mean,train_untuned_accuracy_std,train_rmse_mean,train_rmse_std,test_auc_mean,test_auc_std,test_accuracy_mean,test_accuracy_std,test_untuned_accuracy_mean,test_untuned_accuracy_std,test_rmse_mean,test_rmse_std,r1,glc,gdf,bal_p,l2_thr,hess_l2_thr,Q,use_pf,pf_add,add_trees,pf_l2_thr,pf_hess_l2_thr,pf_Q_factor,lambda,feature_val_u_border,init_ratio,init_thr,newton,cyclical_fi,refine_splits,rs_rounds,rs_subsample,ignore_split_constraints,random_splits_from_candidates,lambda_reg_mode,cut_off_leaf_denom,reg_delta,min_samples_split,split_pb_ratio
148,xgboost,adult_size_48842,20,30162,0,0.3,25,5,0,0,0,0,0,0,0.5,0.0,24.8922,0.114633,75.1078,0.114633,0,0,0.5,0.0,24.8922,0.458498,75.1078,0.458498,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,1,0,0,0,1,2,0,0
149,xgboost,adult_size_48842,20,30162,0,0.1,100,6,0,0,0,0,0,0,0.5,0.0,24.8922,0.114633,75.1078,0.114633,0,0,0.5,0.0,24.8922,0.458498,75.1078,0.458498,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,1,0,0,0,1,2,0,0
150,xgboost,adult_size_48842,20,30162,0,0.2,400,5,0,0,0,0,0,0,0.913915,0.00496202,86.0362,0.174616,85.9053,0.182242,0,0,0.910397,0.00640739,85.7569,0.645427,85.5911,0.644673,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,10,0,0,0,1,0,0,-1,1,0,0,1,1,2,0,0
153,xgboost,adult_size_48842,20,30162,0,0.1,5,2,0,0,0,0,0,0,0.5,0.0,24.8922,0.114633,75.1078,0.114633,0,0,0.5,0.0,24.8922,0.458498,75.1078,0.458498,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,1,0,0,1,1,2,0,0
154,xgboost,adult_size_48842,20,30162,0,0.3,400,2,0,0,0,0,0,0,0.913768,0.000874455,85.7262,0.143215,85.6301,0.0954844,0,0,0.912031,0.00413209,85.5911,0.646615,85.359,0.677308,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,10,0,0,0,1,0,0,-1,1,0,0,0,1,2,0,0
155,xgboost,adult_size_48842,20,30162,0,0.1,150,6,0,0,0,0,0,0,0.554966,0.109932,34.225,18.7187,75.1078,0.114633,0,0,0.555509,0.111018,34.4745,18.9574,75.1078,0.458498,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,1,0,0,1,1,2,0,0
157,xgboost,adult_size_48842,20,30162,0,0.1,25,3,0,0,0,0,0,0,0.5,0.0,24.8922,0.114633,75.1078,0.114633,0,0,0.5,0.0,24.8922,0.458498,75.1078,0.458498,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,1,0,0,1,1,2,0,0
158,xgboost,adult_size_48842,20,30162,0,0.3,500,3,0,0,0,0,0,0,0.913535,0.00367421,85.8025,0.146688,85.7553,0.131759,0,0,0.911289,0.00482126,85.6608,0.583794,85.5547,0.628452,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,1,0,0,0,1,2,0,0
159,xgboost,adult_size_48842,20,30162,0,0.1,50,3,0,0,0,0,0,0,0.5,0.0,24.8922,0.114633,75.1078,0.114633,0,0,0.5,0.0,24.8922,0.458498,75.1078,0.458498,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,1,0,0,1,1,2,0,0
161,xgboost,adult_size_48842,20,30162,0,0.3,400,6,0,0,0,0,0,0,0.916914,0.00626158,86.333,0.274363,86.236,0.311449,0,0,0.911707,0.00686442,85.9028,0.636785,85.7503,0.743707,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,1,0,0,1,1,2,0,0
162,xgboost,adult_size_48842,20,30162,0,0.2,400,6,0,0,0,0,0,0,0.915159,0.00542037,86.1258,0.302116,85.979,0.307532,0,0,0.910546,0.00605597,85.7735,0.603394,85.4917,0.728962,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,1,0,0,0,1,2,0,0
165,xgboost,adult_size_48842,20,30162,0,0.3,200,2,0,0,0,0,0,0,0.913769,0.000874397,85.7254,0.143745,85.6301,0.0954844,0,0,0.912032,0.00413221,85.5911,0.646615,85.359,0.677308,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,10,0,0,0,1,0,0,-1,1,0,0,0,1,2,0,0
166,xgboost,adult_size_48842,20,30162,0,0.1,200,3,0,0,0,0,0,0,0.891253,0.00206563,84.715,0.145896,82.7531,0.241913,0,0,0.89023,0.00281952,84.6529,0.491717,82.7797,0.568374,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,10,0,0,0,1,0,0,-1,1,0,0,0,1,2,0,0
170,xgboost,adult_size_48842,20,30162,0,0.1,300,3,0,0,0,0,0,0,0.909196,0.00300309,85.4569,0.106992,85.335,0.143626,0,0,0.90733,0.00448815,85.4221,0.472176,85.1668,0.617056,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,1,0,0,1,1,2,0,0
175,xgboost,adult_size_48842,20,30162,0,0.1,500,2,0,0,0,0,0,0,0.910216,0.00428705,85.5398,0.157004,85.4179,0.190125,0,0,0.908409,0.00557293,85.5182,0.569565,85.1866,0.725006,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,10,0,0,0,1,0,0,-1,1,0,0,0,1,2,0,0
177,xgboost,adult_size_48842,20,30162,0,0.3,150,6,0,0,0,0,0,0,0.91351,0.00532326,86.0023,0.115411,85.9475,0.156783,0,0,0.910034,0.00731453,85.8564,0.761562,85.4718,0.887837,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,10,0,0,0,1,0,0,-1,1,0,0,1,1,2,0,0
178,xgboost,adult_size_48842,20,30162,0,0.2,100,5,0,0,0,0,0,0,0.891203,0.00139181,84.7291,0.122311,82.8717,0.393335,0,0,0.889459,0.00437458,84.6595,0.467896,82.8228,0.375704,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,10,0,0,0,1,0,0,-1,1,0,0,0,1,2,0,0
181,xgboost,adult_size_48842,20,30162,0,0.2,100,2,0,0,0,0,0,0,0.889215,0.00115918,84.5957,0.0754623,82.8617,0.240333,0,0,0.887415,0.00496173,84.5368,0.532472,82.7896,0.422693,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,10,0,0,0,1,0,0,-1,1,0,0,0,1,2,0,0
184,xgboost,adult_size_48842,20,30162,0,0.3,100,3,0,0,0,0,0,0,0.910428,0.00373181,85.5364,0.123415,85.471,0.120484,0,0,0.909032,0.00393015,85.3723,0.480817,85.2596,0.413744,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,1,0,0,0,1,2,0,0
185,xgboost,adult_size_48842,20,30162,0,0.1,10,3,0,0,0,0,0,0,0.5,0.0,24.8922,0.114633,75.1078,0.114633,0,0,0.5,0.0,24.8922,0.458498,75.1078,0.458498,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,1,0,0,1,1,2,0,0
187,xgboost,adult_size_48842,20,30162,0,0.1,100,3,0,0,0,0,0,0,0.5,0.0,24.8922,0.114633,75.1078,0.114633,0,0,0.5,0.0,24.8922,0.458498,75.1078,0.458498,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,1,0,0,0,1,2,0,0
192,xgboost,adult_size_48842,20,30162,0,0.2,600,2,0,0,0,0,0,0,0.911236,0.0034127,85.6326,0.141771,85.485,0.114114,0,0,0.909152,0.00547238,85.5746,0.651554,85.3193,0.788152,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,10,0,0,0,1,0,0,-1,1,0,0,0,1,2,0,0
194,xgboost,adult_size_48842,20,30162,0,0.1,200,5,0,0,0,0,0,0,0.89274,0.00133021,84.7946,0.1046,82.6578,0.321349,0,0,0.891075,0.00312884,84.686,0.443073,82.6471,0.755036,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,1,0,0,1,1,2,0,0
196,xgboost,adult_size_48842,20,30162,0,0.1,50,5,0,0,0,0,0,0,0.5,0.0,24.8922,0.114633,75.1078,0.114633,0,0,0.5,0.0,24.8922,0.458498,75.1078,0.458498,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,10,0,0,0,1,0,0,-1,1,0,0,0,1,2,0,0
197,xgboost,adult_size_48842,20,30162,0,0.1,25,3,0,0,0,0,0,0,0.5,0.0,24.8922,0.114633,75.1078,0.114633,0,0,0.5,0.0,24.8922,0.458498,75.1078,0.458498,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,10,0,0,0,1,0,0,-1,1,0,0,1,1,2,0,0
199,xgboost,adult_size_48842,20,30162,0,0.2,200,2,0,0,0,0,0,0,0.909729,0.00381271,85.4627,0.146822,85.3549,0.173737,0,0,0.90792,0.00524488,85.3591,0.477514,85.1402,0.578843,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,10,0,0,0,1,0,0,-1,1,0,0,1,1,2,0,0
201,xgboost,adult_size_48842,20,30162,0,0.2,5,2,0,0,0,0,0,0,0.5,0.0,24.8922,0.114633,75.1078,0.114633,0,0,0.5,0.0,24.8922,0.458498,75.1078,0.458498,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,1,0,0,1,1,2,0,0
204,xgboost,adult_size_48842,20,30162,0,0.2,600,6,0,0,0,0,0,0,0.915152,0.00541459,86.1249,0.301793,85.979,0.307532,0,0,0.910549,0.00605808,85.7735,0.603394,85.4917,0.728962,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,1,0,0,0,1,2,0,0
206,xgboost,adult_size_48842,20,30162,0,0.3,5,2,0,0,0,0,0,0,0.5,0.0,24.8922,0.114633,75.1078,0.114633,0,0,0.5,0.0,24.8922,0.458498,75.1078,0.458498,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,1,0,0,1,1,2,0,0
208,xgboost,adult_size_48842,20,30162,0,0.1,100,5,0,0,0,0,0,0,0.5,0.0,24.8922,0.114633,75.1078,0.114633,0,0,0.5,0.0,24.8922,0.458498,75.1078,0.458498,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,1,0,0,1,1,2,0,0
211,xgboost,adult_size_48842,20,30162,0,0.1,50,6,0,0,0,0,0,0,0.5,0.0,24.8922,0.114633,75.1078,0.114633,0,0,0.5,0.0,24.8922,0.458498,75.1078,0.458498,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,10,0,0,0,1,0,0,-1,1,0,0,1,1,2,0,0
212,xgboost,adult_size_48842,20,30162,0,0.2,300,3,0,0,0,0,0,0,0.913614,0.00403859,85.8381,0.20931,85.6956,0.269927,0,0,0.911216,0.0049442,85.6574,0.514758,85.4552,0.541908,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,10,0,0,0,1,0,0,-1,1,0,0,1,1,2,0,0
213,xgboost,adult_size_48842,20,30162,0,0.1,500,5,0,0,0,0,0,0,0.915412,0.00557074,86.1083,0.302024,85.9815,0.339061,0,0,0.911436,0.00683201,85.8663,0.679191,85.5712,0.741137,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,1,0,0,1,1,2,0,0
214,xgboost,adult_size_48842,20,30162,0,0.3,50,2,0,0,0,0,0,0,0.5,0.0,24.8922,0.114633,75.1078,0.114633,0,0,0.5,0.0,24.8922,0.458498,75.1078,0.458498,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,1,0,0,0,1,2,0,0
219,xgboost,adult_size_48842,20,30162,0,0.2,500,5,0,0,0,0,0,0,0.915712,0.00529715,86.1233,0.217201,86.0097,0.247953,0,0,0.911509,0.00751189,85.8199,0.742604,85.5845,0.795912,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,1,0,0,0,1,2,0,0
220,xgboost,adult_size_48842,20,30162,0,0.3,25,2,0,0,0,0,0,0,0.5,0.0,24.8922,0.114633,75.1078,0.114633,0,0,0.5,0.0,24.8922,0.458498,75.1078,0.458498,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,1,0,0,1,1,2,0,0
223,xgboost,adult_size_48842,20,30162,0,0.3,50,3,0,0,0,0,0,0,0.5,0.0,24.8922,0.114633,75.1078,0.114633,0,0,0.5,0.0,24.8922,0.458498,75.1078,0.458498,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,1,0,0,1,1,2,0,0
225,xgboost,adult_size_48842,20,30162,0,0.3,5,6,0,0,0,0,0,0,0.5,0.0,24.8922,0.114633,75.1078,0.114633,0,0,0.5,0.0,24.8922,0.458498,75.1078,0.458498,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,10,0,0,0,1,0,0,-1,1,0,0,1,1,2,0,0
226,xgboost,adult_size_48842,20,30162,0,0.1,200,2,0,0,0,0,0,0,0.890409,0.00136751,84.6769,0.0930749,82.3536,0.233797,0,0,0.889108,0.00316925,84.6297,0.420089,82.3188,0.5157,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,1,0,0,1,1,2,0,0
229,xgboost,adult_size_48842,20,30162,0,0.2,5,5,0,0,0,0,0,0,0.5,0.0,24.8922,0.114633,75.1078,0.114633,0,0,0.5,0.0,24.8922,0.458498,75.1078,0.458498,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,10,0,0,0,1,0,0,-1,1,0,0,1,1,2,0,0
232,xgboost,adult_size_48842,20,30162,0,0.2,400,6,0,0,0,0,0,0,0.918156,0.00526474,86.2924,0.280431,86.2252,0.311599,0,0,0.913851,0.00633673,85.9459,0.761395,85.7834,0.74223,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,10,0,0,0,1,0,0,-1,1,0,0,0,1,2,0,0
233,xgboost,adult_size_48842,20,30162,0,0.1,5,6,0,0,0,0,0,0,0.5,0.0,24.8922,0.114633,75.1078,0.114633,0,0,0.5,0.0,24.8922,0.458498,75.1078,0.458498,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,10,0,0,0,1,0,0,-1,1,0,0,0,1,2,0,0
235,xgboost,adult_size_48842,20,30162,0,0.1,300,6,0,0,0,0,0,0,0.911206,0.00387419,85.7188,0.183456,85.6367,0.237585,0,0,0.907993,0.00484671,85.5348,0.549363,85.3425,0.65039,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,10,0,0,0,1,0,0,-1,1,0,0,0,1,2,0,0
236,xgboost,adult_size_48842,20,30162,0,0.2,300,2,0,0,0,0,0,0,0.912281,0.00363521,85.6558,0.178803,85.5074,0.198714,0,0,0.910577,0.00514811,85.5944,0.612951,85.422,0.670367,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,1,0,0,0,1,2,0,0
245,xgboost,adult_size_48842,20,30162,0,0.3,50,3,0,0,0,0,0,0,0.5,0.0,24.8922,0.114633,75.1078,0.114633,0,0,0.5,0.0,24.8922,0.458498,75.1078,0.458498,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,10,0,0,0,1,0,0,-1,1,0,0,1,1,2,0,0
248,xgboost,adult_size_48842,20,30162,0,0.1,200,6,0,0,0,0,0,0,0.890498,0.00110437,84.6976,0.184533,82.2392,0.137402,0,0,0.88859,0.00447131,84.6628,0.477,82.1928,0.416102,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,10,0,0,0,1,0,0,-1,1,0,0,1,1,2,0,0
249,xgboost,adult_size_48842,20,30162,0,0.2,5,5,0,0,0,0,0,0,0.5,0.0,24.8922,0.114633,75.1078,0.114633,0,0,0.5,0.0,24.8922,0.458498,75.1078,0.458498,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,1,0,0,0,1,2,0,0
250,xgboost,adult_size_48842,20,30162,0,0.1,150,3,0,0,0,0,0,0,0.5,0.0,24.8922,0.114633,75.1078,0.114633,0,0,0.5,0.0,24.8922,0.458498,75.1078,0.458498,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,10,0,0,0,1,0,0,-1,1,0,0,0,1,2,0,0
255,xgboost,adult_size_48842,20,30162,0,0.3,500,2,0,0,0,0,0,0,0.912131,0.00312896,85.6641,0.140735,85.5688,0.124254,0,0,0.910558,0.00465642,85.5746,0.605198,85.4386,0.547735,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,10,0,0,0,1,0,0,-1,1,0,0,1,1,2,0,0
259,xgboost,adult_size_48842,20,30162,0,0.3,200,5,0,0,0,0,0,0,0.913812,0.00439547,86.018,0.143149,85.9459,0.150795,0,0,0.909716,0.00598224,85.7171,0.596548,85.4884,0.665094,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,1,0,0,1,1,2,0,0
260,xgboost,adult_size_48842,20,30162,0,0.2,500,5,0,0,0,0,0,0,0.915426,0.00637296,86.0893,0.393223,86.0056,0.407645,0,0,0.911467,0.00626118,85.8497,0.612463,85.5514,0.691503,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,1,0,0,1,1,2,0,0
264,xgboost,adult_size_48842,20,30162,0,0.3,500,2,0,0,0,0,0,0,0.914221,0.000303423,85.7105,0.0575376,85.6326,0.0940534,0,0,0.912172,0.00459861,85.6176,0.669483,85.359,0.727384,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,1,0,0,0,1,2,0,0
265,xgboost,adult_size_48842,20,30162,0,0.3,300,5,0,0,0,0,0,0,0.915321,0.00559632,86.1432,0.182288,86.086,0.147203,0,0,0.911157,0.00778736,85.8995,0.717894,85.6773,0.794048,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,10,0,0,0,1,0,0,-1,1,0,0,0,1,2,0,0
267,xgboost,adult_size_48842,20,30162,0,0.2,300,6,0,0,0,0,0,0,0.914522,0.00516413,86.0827,0.142757,85.931,0.194663,0,0,0.910589,0.00738508,85.8166,0.761433,85.621,0.807226,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,10,0,0,0,1,0,0,-1,1,0,0,1,1,2,0,0
268,xgboost,adult_size_48842,20,30162,0,0.2,50,6,0,0,0,0,0,0,0.5,0.0,24.8922,0.114633,75.1078,0.114633,0,0,0.5,0.0,24.8922,0.458498,75.1078,0.458498,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,1,0,0,0,1,2,0,0
269,xgboost,adult_size_48842,20,30162,0,0.3,400,5,0,0,0,0,0,0,0.915379,0.00553011,86.1523,0.176321,86.0885,0.145415,0,0,0.911202,0.0077461,85.8895,0.722079,85.6806,0.789432,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,10,0,0,0,1,0,0,-1,1,0,0,0,1,2,0,0
270,xgboost,adult_size_48842,20,30162,0,0.2,200,3,0,0,0,0,0,0,0.913305,0.00354562,85.7677,0.0935531,85.6657,0.148851,0,0,0.91089,0.00490327,85.5944,0.538359,85.3756,0.583207,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,1,0,0,0,1,2,0,0
271,xgboost,adult_size_48842,20,30162,0,0.1,400,3,0,0,0,0,0,0,0.912357,0.00412781,85.7768,0.17758,85.6409,0.215533,0,0,0.909995,0.00567675,85.6939,0.596894,85.3557,0.669026,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,1,0,0,1,1,2,0,0
272,xgboost,adult_size_48842,20,30162,0,0.1,150,2,0,0,0,0,0,0,0.5,0.0,24.8922,0.114633,75.1078,0.114633,0,0,0.5,0.0,24.8922,0.458498,75.1078,0.458498,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,10,0,0,0,1,0,0,-1,1,0,0,0,1,2,0,0
274,xgboost,adult_size_48842,20,30162,0,0.3,5,3,0,0,0,0,0,0,0.5,0.0,24.8922,0.114633,75.1078,0.114633,0,0,0.5,0.0,24.8922,0.458498,75.1078,0.458498,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,10,0,0,0,1,0,0,-1,1,0,0,1,1,2,0,0
275,xgboost,adult_size_48842,20,30162,0,0.2,300,2,0,0,0,0,0,0,0.910858,0.00410117,85.6392,0.0871214,85.4975,0.139391,0,0,0.90903,0.00578399,85.5513,0.573109,85.2596,0.695001,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,1,0,0,1,1,2,0,0
276,xgboost,adult_size_48842,20,30162,0,0.1,150,3,0,0,0,0,0,0,0.5,0.0,24.8922,0.114633,75.1078,0.114633,0,0,0.5,0.0,24.8922,0.458498,75.1078,0.458498,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,1,0,0,1,1,2,0,0
278,xgboost,adult_size_48842,20,30162,0,0.2,500,2,0,0,0,0,0,0,0.911478,0.00367041,85.6616,0.133376,85.5621,0.0667482,0,0,0.909376,0.00533405,85.548,0.529038,85.2662,0.648726,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,10,0,0,0,1,0,0,-1,1,0,0,1,1,2,0,0
279,xgboost,adult_size_48842,20,30162,0,0.1,600,6,0,0,0,0,0,0,0.91707,0.00560886,86.2352,0.294944,86.1299,0.343263,0,0,0.912322,0.00697367,85.9127,0.734446,85.6508,0.845623,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,1,0,0,0,1,2,0,0
280,xgboost,adult_size_48842,20,30162,0,0.3,10,6,0,0,0,0,0,0,0.5,0.0,24.8922,0.114633,75.1078,0.114633,0,0,0.5,0.0,24.8922,0.458498,75.1078,0.458498,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,10,0,0,0,1,0,0,-1,1,0,0,1,1,2,0,0
281,xgboost,adult_size_48842,20,30162,0,0.3,150,2,0,0,0,0,0,0,0.911499,0.00366559,85.5994,0.187214,85.5157,0.185558,0,0,0.910143,0.00464379,85.495,0.575628,85.3988,0.544769,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,10,0,0,0,1,0,0,-1,1,0,0,1,1,2,0,0
282,xgboost,adult_size_48842,20,30162,0,0.3,10,5,0,0,0,0,0,0,0.5,0.0,24.8922,0.114633,75.1078,0.114633,0,0,0.5,0.0,24.8922,0.458498,75.1078,0.458498,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,1,0,0,0,1,2,0,0
283,xgboost,adult_size_48842,20,30162,0,0.3,500,3,0,0,0,0,0,0,0.913413,0.00352901,85.8224,0.147914,85.7652,0.137258,0,0,0.911211,0.0044689,85.6906,0.477434,85.495,0.571937,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,10,0,0,0,1,0,0,-1,1,0,0,0,1,2,0,0
285,xgboost,adult_size_48842,20,30162,0,0.2,300,6,0,0,0,0,0,0,0.915416,0.00546234,86.1282,0.222922,86.0081,0.249721,0,0,0.911212,0.00752782,85.8265,0.836721,85.6044,0.985408,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,1,0,0,1,1,2,0,0
286,xgboost,adult_size_48842,20,30162,0,0.1,600,6,0,0,0,0,0,0,0.91548,0.00590387,86.1299,0.305025,86.0014,0.349021,0,0,0.911101,0.00739657,85.8895,0.743419,85.6641,0.889511,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,10,0,0,0,1,0,0,-1,1,0,0,0,1,2,0,0
288,xgboost,adult_size_48842,20,30162,0,0.1,10,5,0,0,0,0,0,0,0.5,0.0,24.8922,0.114633,75.1078,0.114633,0,0,0.5,0.0,24.8922,0.458498,75.1078,0.458498,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,1,0,0,0,1,2,0,0
290,xgboost,adult_size_48842,20,30162,0,0.1,500,3,0,0,0,0,0,0,0.912986,0.00440617,85.8216,0.233351,85.7072,0.264985,0,0,0.910586,0.00611505,85.8033,0.636752,85.4784,0.716972,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,10,0,0,0,1,0,0,-1,1,0,0,0,1,2,0,0
291,xgboost,adult_size_48842,20,30162,0,0.2,400,3,0,0,0,0,0,0,0.91374,0.00404602,85.863,0.210428,85.7072,0.268823,0,0,0.911264,0.00495194,85.6608,0.500497,85.4486,0.539533,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,10,0,0,0,1,0,0,-1,1,0,0,1,1,2,0,0
292,xgboost,adult_size_48842,20,30162,0,0.1,500,3,0,0,0,0,0,0,0.911512,0.00435749,85.6707,0.176056,85.5812,0.188011,0,0,0.909451,0.00571165,85.6243,0.593097,85.3193,0.728019,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,10,0,0,0,1,0,0,-1,1,0,0,1,1,2,0,0
293,xgboost,adult_size_48842,20,30162,0,0.3,25,3,0,0,0,0,0,0,0.5,0.0,24.8922,0.114633,75.1078,0.114633,0,0,0.5,0.0,24.8922,0.458498,75.1078,0.458498,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,1,0,0,1,1,2,0,0
297,xgboost,adult_size_48842,20,30162,0,0.3,400,3,0,0,0,0,0,0,0.913335,0.00398239,85.7677,0.196823,85.6947,0.172033,0,0,0.911209,0.00491712,85.6309,0.493383,85.4452,0.577343,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,1,0,0,1,1,2,0,0
298,xgboost,adult_size_48842,20,30162,0,0.2,10,6,0,0,0,0,0,0,0.5,0.0,24.8922,0.114633,75.1078,0.114633,0,0,0.5,0.0,24.8922,0.458498,75.1078,0.458498,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,1,0,0,1,1,2,0,0
299,xgboost,adult_size_48842,20,30162,0,0.2,10,2,0,0,0,0,0,0,0.5,0.0,24.8922,0.114633,75.1078,0.114633,0,0,0.5,0.0,24.8922,0.458498,75.1078,0.458498,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,1,0,0,1,1,2,0,0
301,xgboost,adult_size_48842,20,30162,0,0.2,25,2,0,0,0,0,0,0,0.5,0.0,24.8922,0.114633,75.1078,0.114633,0,0,0.5,0.0,24.8922,0.458498,75.1078,0.458498,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,1,0,0,0,1,2,0,0
