,method,dataset,runs,nb_samples,learning_streams,learning_rate,nb_trees,max_depth,use_dp,real_eps,alpha,rho,sigma,privacy_budget,train_auc_mean,train_auc_std,train_accuracy_mean,train_accuracy_std,train_untuned_accuracy_mean,train_untuned_accuracy_std,train_rmse_mean,train_rmse_std,test_auc_mean,test_auc_std,test_accuracy_mean,test_accuracy_std,test_untuned_accuracy_mean,test_untuned_accuracy_std,test_rmse_mean,test_rmse_std,r1,glc,gdf,bal_p,l2_thr,hess_l2_thr,Q,add_trees,use_pf,pf_add,pf_l2_thr,pf_hess_l2_thr,pf_Q_factor,lambda,feature_val_u_border,init_ratio,init_thr,newton,cyclical_fi,refine_splits,rs_rounds,rs_subsample,ignore_split_constraints,random_splits_from_candidates,lambda_reg_mode,cut_off_leaf_denom,reg_delta,min_samples_split
70,maddock,adult_size_48842,200,30162,1,0.3,50,2,1,0.0099832,1770,0.00527275,4198.05,0.01,0.518295,0.108393,74.8263,5.06878,75.0647,0.400276,0,0,0.518619,0.108813,74.8433,5.09994,75.0676,0.640511,0,0,0.5,0,0,0,0.7,0.1,1.0,0,0,0,0.7,0.1,1,1,100,0,1.0,1,1,1,5,1,1,1,add,1,2,0
71,maddock,adult_size_48842,200,30162,1,0.3,50,2,1,0.0099832,1770,0.00527275,4198.05,0.01,0.518193,0.126435,74.9526,3.61777,64.991,12.9084,0,0,0.51795,0.127053,74.9623,3.66454,64.8949,12.9625,0,0,0.5,0,0,0,0.7,0.1,1.0,12,0,0,0.7,0.1,1,1,100,0,1.0,1,1,1,5,1,1,1,add,1,2,0
72,maddock,adult_size_48842,200,30162,1,0.3,50,2,1,0.0099832,1770,0.00527275,4198.05,0.01,0.547583,0.124384,74.1873,3.67927,45.9756,17.0321,0,0,0.547581,0.125206,74.1022,3.2587,45.9931,17.0332,0,0,0.5,0,0,0,0.7,0.1,1.0,25,0,0,0.7,0.1,1,1,100,0,1.0,1,1,1,5,1,1,1,add,1,2,0
73,maddock,adult_size_48842,200,30162,1,0.3,50,2,1,0.0099832,1770,0.00527275,4198.05,0.01,0.551396,0.123894,71.0467,7.87565,35.4479,12.6188,0,0,0.552432,0.123365,71.4658,6.70109,35.4942,12.6413,0,0,0.5,0,0,0,0.7,0.1,1.0,37,0,0,0.7,0.1,1,1,100,0,1.0,1,1,1,5,1,1,1,add,1,2,0
74,maddock,adult_size_48842,200,30162,1,0.3,50,2,1,0.0099832,1770,0.00527275,4198.05,0.01,0.576333,0.111333,67.1768,11.4228,31.814,9.45374,0,0,0.577448,0.111235,66.3526,12.421,31.8151,9.54206,0,0,0.5,0,0,0,0.7,0.1,1.0,50,0,0,0.7,0.1,1,1,100,0,1.0,1,1,1,5,1,1,1,add,1,2,0
75,maddock,adult_size_48842,200,30162,1,0.3,50,2,1,0.0099832,1770,0.00527275,4198.05,0.01,0.516086,0.102042,75.2458,0.50897,75.0299,0.412272,0,0,0.515989,0.102021,75.2513,0.68098,75.0197,0.695403,0,0,0.5,0,0,0,0.7,0.25,1.0,0,0,0,0.7,0.25,1,1,100,0,1.0,1,1,1,5,1,1,1,add,1,2,0
76,maddock,adult_size_48842,200,30162,1,0.3,50,2,1,0.0099832,1770,0.00527275,4198.05,0.01,0.537169,0.129856,75.3349,0.693377,67.7494,11.4536,0,0,0.536779,0.128381,75.3249,0.811909,67.6936,11.4546,0,0,0.5,0,0,0,0.7,0.25,1.0,12,0,0,0.7,0.25,1,1,100,0,1.0,1,1,1,5,1,1,1,add,1,2,0
77,maddock,adult_size_48842,200,30162,1,0.3,50,2,1,0.0099832,1770,0.00527275,4198.05,0.01,0.554152,0.130664,74.7506,2.28608,46.1332,17.3153,0,0,0.554775,0.130938,74.5581,2.9301,46.1697,17.3221,0,0,0.5,0,0,0,0.7,0.25,1.0,25,0,0,0.7,0.25,1,1,100,0,1.0,1,1,1,5,1,1,1,add,1,2,0
78,maddock,adult_size_48842,200,30162,1,0.3,50,2,1,0.0099832,1770,0.00527275,4198.05,0.01,0.566724,0.122442,72.8842,4.8274,34.8035,12.2352,0,0,0.566789,0.122679,72.717,5.30872,34.8594,12.324,0,0,0.5,0,0,0,0.7,0.25,1.0,37,0,0,0.7,0.25,1,1,100,0,1.0,1,1,1,5,1,1,1,add,1,2,0
79,maddock,adult_size_48842,200,30162,1,0.3,50,2,1,0.0099832,1770,0.00527275,4198.05,0.01,0.566384,0.126224,69.475,9.02128,30.1668,7.63639,0,0,0.566716,0.125558,69.3106,9.37103,30.1395,7.63617,0,0,0.5,0,0,0,0.7,0.25,1.0,50,0,0,0.7,0.25,1,1,100,0,1.0,1,1,1,5,1,1,1,add,1,2,0
80,maddock,adult_size_48842,200,30162,1,0.3,200,2,1,0.00999998,1768,0.00528356,8231.72,0.01,0.503868,0.0462078,72.4296,11.4713,75.0874,0.186263,0,0,0.504228,0.0469432,70.9582,13.9811,75.0876,0.50927,0,0,0.5,0,0,0,0.1,0.1,1.0,0,0,0,0.1,0.1,1,1,100,0,1.0,1,1,1,5,1,1,1,add,1,2,0
81,maddock,adult_size_48842,200,30162,1,0.3,200,2,1,0.00999998,1768,0.00528356,8231.72,0.01,0.541575,0.110218,74.4296,5.44105,67.2393,12.6349,0,0,0.541395,0.111183,74.569,5.21158,67.2352,12.7088,0,0,0.5,0,0,0,0.1,0.1,1.0,50,0,0,0.1,0.1,1,1,100,0,1.0,1,1,1,5,1,1,1,add,1,2,0
82,maddock,adult_size_48842,200,30162,1,0.3,200,2,1,0.00999998,1768,0.00528356,8231.72,0.01,0.573213,0.123513,69.4392,7.93169,40.6354,15.8019,0,0,0.573288,0.122809,69.8366,8.22758,40.6199,15.8501,0,0,0.5,0,0,0,0.1,0.1,1.0,100,0,0,0.1,0.1,1,1,100,0,1.0,1,1,1,5,1,1,1,add,1,2,0
83,maddock,adult_size_48842,200,30162,1,0.3,200,2,1,0.00999998,1768,0.00528356,8231.72,0.01,0.588666,0.107348,61.9132,13.0147,32.7606,10.658,0,0,0.587969,0.108107,61.5409,13.2807,32.7548,10.6533,0,0,0.5,0,0,0,0.1,0.1,1.0,150,0,0,0.1,0.1,1,1,100,0,1.0,1,1,1,5,1,1,1,add,1,2,0
84,maddock,adult_size_48842,200,30162,1,0.3,200,2,1,0.00999998,1768,0.00528356,8231.72,0.01,0.587615,0.10025,55.176,13.3971,29.4656,6.72169,0,0,0.58948,0.100466,55.8063,13.8784,29.4782,6.76721,0,0,0.5,0,0,0,0.1,0.1,1.0,200,0,0,0.1,0.1,1,1,100,0,1.0,1,1,1,5,1,1,1,add,1,2,0
85,maddock,adult_size_48842,200,30162,1,0.3,200,2,1,0.00999998,1768,0.00528356,8231.72,0.01,0.520507,0.0713503,75.0031,3.58629,75.1097,0.126836,0,0,0.520416,0.0716203,74.0004,7.88233,75.1096,0.488465,0,0,0.5,0,0,0,0.1,0.25,1.0,0,0,0,0.1,0.25,1,1,100,0,1.0,1,1,1,5,1,1,1,add,1,2,0
86,maddock,adult_size_48842,200,30162,1,0.3,200,2,1,0.00999998,1768,0.00528356,8231.72,0.01,0.539055,0.125122,75.3398,0.621013,72.1646,6.66349,0,0,0.539304,0.125309,75.359,0.765598,72.1645,6.65649,0,0,0.5,0,0,0,0.1,0.25,1.0,50,0,0,0.1,0.25,1,1,100,0,1.0,1,1,1,5,1,1,1,add,1,2,0
87,maddock,adult_size_48842,200,30162,1,0.3,200,2,1,0.00999998,1768,0.00528356,8231.72,0.01,0.564725,0.121621,74.809,2.28776,53.9374,17.1388,0,0,0.564384,0.121888,74.8926,2.42507,53.9169,17.1788,0,0,0.5,0,0,0,0.1,0.25,1.0,100,0,0,0.1,0.25,1,1,100,0,1.0,1,1,1,5,1,1,1,add,1,2,0
88,maddock,adult_size_48842,200,30162,1,0.3,200,2,1,0.00999998,1768,0.00528356,8231.72,0.01,0.578176,0.12888,70.9398,8.1954,35.3923,13.933,0,0,0.578648,0.128779,70.694,8.39519,35.3975,13.9347,0,0,0.5,0,0,0,0.1,0.25,1.0,150,0,0,0.1,0.25,1,1,100,0,1.0,1,1,1,5,1,1,1,add,1,2,0
89,maddock,adult_size_48842,200,30162,1,0.3,200,2,1,0.00999998,1768,0.00528356,8231.72,0.01,0.58676,0.116354,64.8878,12.9325,29.5364,7.83206,0,0,0.586135,0.116442,64.817,12.5397,29.5562,7.85708,0,0,0.5,0,0,0,0.1,0.25,1.0,200,0,0,0.1,0.25,1,1,100,0,1.0,1,1,1,5,1,1,1,add,1,2,0
90,maddock,adult_size_48842,200,30162,1,0.3,200,2,1,0.00999998,1768,0.00528356,8231.72,0.01,0.504949,0.0666417,74.4602,6.11879,75.0029,0.375907,0,0,0.50512,0.0671283,74.1903,7.12198,74.9947,0.565532,0,0,0.5,0,0,0,0.3,0.1,1.0,0,0,0,0.3,0.1,1,1,100,0,1.0,1,1,1,5,1,1,1,add,1,2,0
91,maddock,adult_size_48842,200,30162,1,0.3,200,2,1,0.00999998,1768,0.00528356,8231.72,0.01,0.546168,0.125787,72.6076,6.38349,58.829,16.4693,0,0,0.546365,0.125435,72.7903,6.13099,58.8669,16.4803,0,0,0.5,0,0,0,0.3,0.1,1.0,50,0,0,0.3,0.1,1,1,100,0,1.0,1,1,1,5,1,1,1,add,1,2,0
92,maddock,adult_size_48842,200,30162,1,0.3,200,2,1,0.00999998,1768,0.00528356,8231.72,0.01,0.550098,0.133658,62.07,12.4506,38.9184,14.6844,0,0,0.549044,0.134473,62.6133,12.2727,38.9448,14.7488,0,0,0.5,0,0,0,0.3,0.1,1.0,100,0,0,0.3,0.1,1,1,100,0,1.0,1,1,1,5,1,1,1,add,1,2,0
93,maddock,adult_size_48842,200,30162,1,0.3,200,2,1,0.00999998,1768,0.00528356,8231.72,0.01,0.558204,0.109769,55.1511,14.4672,33.7512,10.4129,0,0,0.559609,0.108929,55.9388,14.1807,33.7461,10.4636,0,0,0.5,0,0,0,0.3,0.1,1.0,150,0,0,0.3,0.1,1,1,100,0,1.0,1,1,1,5,1,1,1,add,1,2,0
94,maddock,adult_size_48842,200,30162,1,0.3,200,2,1,0.00999998,1768,0.00528356,8231.72,0.01,0.557405,0.1101,49.6778,14.4103,31.4057,8.68903,0,0,0.558845,0.111192,50.2389,14.2813,31.3922,8.68642,0,0,0.5,0,0,0,0.3,0.1,1.0,200,0,0,0.3,0.1,1,1,100,0,1.0,1,1,1,5,1,1,1,add,1,2,0
95,maddock,adult_size_48842,200,30162,1,0.3,200,2,1,0.00999998,1768,0.00528356,8231.72,0.01,0.50978,0.0779471,74.4713,6.1428,75.0477,0.327867,0,0,0.51023,0.0787525,73.7554,8.56467,75.0556,0.593539,0,0,0.5,0,0,0,0.3,0.25,1.0,0,0,0,0.3,0.25,1,1,100,0,1.0,1,1,1,5,1,1,1,add,1,2,0
96,maddock,adult_size_48842,200,30162,1,0.3,200,2,1,0.00999998,1768,0.00528356,8231.72,0.01,0.536952,0.121385,74.6849,2.07379,62.19,14.9677,0,0,0.537376,0.122195,74.4428,4.15477,62.1484,14.988,0,0,0.5,0,0,0,0.3,0.25,1.0,50,0,0,0.3,0.25,1,1,100,0,1.0,1,1,1,5,1,1,1,add,1,2,0
97,maddock,adult_size_48842,200,30162,1,0.3,200,2,1,0.00999998,1768,0.00528356,8231.72,0.01,0.547966,0.133517,67.1592,10.7225,39.506,14.5123,0,0,0.548878,0.133984,67.296,10.9809,39.5285,14.5313,0,0,0.5,0,0,0,0.3,0.25,1.0,100,0,0,0.3,0.25,1,1,100,0,1.0,1,1,1,5,1,1,1,add,1,2,0
98,maddock,adult_size_48842,200,30162,1,0.3,200,2,1,0.00999998,1768,0.00528356,8231.72,0.01,0.557798,0.117773,59.7333,13.1158,31.5896,8.70453,0,0,0.557223,0.117107,59.0641,13.684,31.5553,8.61317,0,0,0.5,0,0,0,0.3,0.25,1.0,150,0,0,0.3,0.25,1,1,100,0,1.0,1,1,1,5,1,1,1,add,1,2,0
99,maddock,adult_size_48842,200,30162,1,0.3,200,2,1,0.00999998,1768,0.00528356,8231.72,0.01,0.573262,0.107596,54.9138,13.9614,30.6618,8.13203,0,0,0.574301,0.109047,55.8314,14.1015,30.6689,8.12851,0,0,0.5,0,0,0,0.3,0.25,1.0,200,0,0,0.3,0.25,1,1,100,0,1.0,1,1,1,5,1,1,1,add,1,2,0
100,maddock,adult_size_48842,200,30162,1,0.3,200,2,1,0.00999998,1768,0.00528356,8231.72,0.01,0.503695,0.0643356,73.6905,8.57822,74.8366,0.702803,0,0,0.503651,0.065252,73.6756,8.64221,74.8409,0.865531,0,0,0.5,0,0,0,0.5,0.1,1.0,0,0,0,0.5,0.1,1,1,100,0,1.0,1,1,1,5,1,1,1,add,1,2,0
101,maddock,adult_size_48842,200,30162,1,0.3,200,2,1,0.00999998,1768,0.00528356,8231.72,0.01,0.538866,0.12286,72.1862,6.28856,58.2941,15.6824,0,0,0.539444,0.122167,72.2199,6.09437,58.2978,15.6826,0,0,0.5,0,0,0,0.5,0.1,1.0,50,0,0,0.5,0.1,1,1,100,0,1.0,1,1,1,5,1,1,1,add,1,2,0
102,maddock,adult_size_48842,200,30162,1,0.3,200,2,1,0.00999998,1768,0.00528356,8231.72,0.01,0.54738,0.133138,61.8018,12.9143,40.1731,14.0378,0,0,0.546489,0.134074,62.0467,12.8291,40.1111,13.9834,0,0,0.5,0,0,0,0.5,0.1,1.0,100,0,0,0.5,0.1,1,1,100,0,1.0,1,1,1,5,1,1,1,add,1,2,0
103,maddock,adult_size_48842,200,30162,1,0.3,200,2,1,0.00999998,1768,0.00528356,8231.72,0.01,0.552839,0.117081,54.5242,14.2749,35.4992,11.4829,0,0,0.552795,0.116973,55.1968,14.1303,35.4931,11.5398,0,0,0.5,0,0,0,0.5,0.1,1.0,150,0,0,0.5,0.1,1,1,100,0,1.0,1,1,1,5,1,1,1,add,1,2,0
104,maddock,adult_size_48842,200,30162,1,0.3,200,2,1,0.00999998,1768,0.00528356,8231.72,0.01,0.548695,0.109322,48.792,14.9618,31.8348,9.39043,0,0,0.54964,0.110381,49.7626,15.1373,31.8497,9.35204,0,0,0.5,0,0,0,0.5,0.1,1.0,200,0,0,0.5,0.1,1,1,100,0,1.0,1,1,1,5,1,1,1,add,1,2,0
105,maddock,adult_size_48842,200,30162,1,0.3,200,2,1,0.00999998,1768,0.00528356,8231.72,0.01,0.498061,0.0802696,74.2244,7.06164,74.8232,1.05035,0,0,0.498225,0.0793659,73.4881,9.23391,74.8148,1.16058,0,0,0.5,0,0,0,0.5,0.25,1.0,0,0,0,0.5,0.25,1,1,100,0,1.0,1,1,1,5,1,1,1,add,1,2,0
106,maddock,adult_size_48842,200,30162,1,0.3,200,2,1,0.00999998,1768,0.00528356,8231.72,0.01,0.53851,0.122867,73.8495,4.19777,59.4702,15.0055,0,0,0.537927,0.122484,73.8693,4.20337,59.4701,14.9722,0,0,0.5,0,0,0,0.5,0.25,1.0,50,0,0,0.5,0.25,1,1,100,0,1.0,1,1,1,5,1,1,1,add,1,2,0
107,maddock,adult_size_48842,200,30162,1,0.3,200,2,1,0.00999998,1768,0.00528356,8231.72,0.01,0.556994,0.121915,65.7477,10.6928,39.2116,12.6737,0,0,0.556311,0.122569,66.3043,10.3852,39.1835,12.7232,0,0,0.5,0,0,0,0.5,0.25,1.0,100,0,0,0.5,0.25,1,1,100,0,1.0,1,1,1,5,1,1,1,add,1,2,0
108,maddock,adult_size_48842,200,30162,1,0.3,200,2,1,0.00999998,1768,0.00528356,8231.72,0.01,0.569721,0.113541,57.6377,14.2008,34.4049,11.2132,0,0,0.570168,0.114063,58.1721,14.367,34.3808,11.2188,0,0,0.5,0,0,0,0.5,0.25,1.0,150,0,0,0.5,0.25,1,1,100,0,1.0,1,1,1,5,1,1,1,add,1,2,0
109,maddock,adult_size_48842,200,30162,1,0.3,200,2,1,0.00999998,1768,0.00528356,8231.72,0.01,0.558945,0.112528,52.4584,13.6804,31.1297,9.0324,0,0,0.557839,0.114311,53.0126,13.9633,31.1059,9.03226,0,0,0.5,0,0,0,0.5,0.25,1.0,200,0,0,0.5,0.25,1,1,100,0,1.0,1,1,1,5,1,1,1,add,1,2,0
110,maddock,adult_size_48842,200,30162,1,0.3,200,2,1,0.00999998,1768,0.00528356,8231.72,0.01,0.507032,0.0823935,74.5184,6.15151,74.5466,1.52268,0,0,0.505791,0.0817523,74.0152,7.85973,74.5352,1.58744,0,0,0.5,0,0,0,0.7,0.1,1.0,0,0,0,0.7,0.1,1,1,100,0,1.0,1,1,1,5,1,1,1,add,1,2,0
111,maddock,adult_size_48842,200,30162,1,0.3,200,2,1,0.00999998,1768,0.00528356,8231.72,0.01,0.547755,0.118018,72.3022,5.96779,59.1122,15.6734,0,0,0.548181,0.117809,72.0944,6.88328,59.1355,15.6222,0,0,0.5,0,0,0,0.7,0.1,1.0,50,0,0,0.7,0.1,1,1,100,0,1.0,1,1,1,5,1,1,1,add,1,2,0
112,maddock,adult_size_48842,200,30162,1,0.3,200,2,1,0.00999998,1768,0.00528356,8231.72,0.01,0.549962,0.120503,62.763,11.6554,41.1567,14.2937,0,0,0.549406,0.120909,63.1732,11.2668,41.1272,14.2264,0,0,0.5,0,0,0,0.7,0.1,1.0,100,0,0,0.7,0.1,1,1,100,0,1.0,1,1,1,5,1,1,1,add,1,2,0
113,maddock,adult_size_48842,200,30162,1,0.3,200,2,1,0.00999998,1768,0.00528356,8231.72,0.01,0.554189,0.112591,55.238,13.8988,34.9459,10.7059,0,0,0.553851,0.112791,55.6411,14.2085,34.9436,10.7618,0,0,0.5,0,0,0,0.7,0.1,1.0,150,0,0,0.7,0.1,1,1,100,0,1.0,1,1,1,5,1,1,1,add,1,2,0
114,maddock,adult_size_48842,200,30162,1,0.3,200,2,1,0.00999998,1768,0.00528356,8231.72,0.01,0.546362,0.108666,50.0783,14.7899,32.8429,9.83043,0,0,0.545344,0.108943,50.4424,14.8562,32.8131,9.90652,0,0,0.5,0,0,0,0.7,0.1,1.0,200,0,0,0.7,0.1,1,1,100,0,1.0,1,1,1,5,1,1,1,add,1,2,0
115,maddock,adult_size_48842,200,30162,1,0.3,200,2,1,0.00999998,1768,0.00528356,8231.72,0.01,0.508033,0.0685321,74.2094,7.04476,74.7772,0.824728,0,0,0.507928,0.0695505,74.2024,7.12421,74.7878,0.9369,0,0,0.5,0,0,0,0.7,0.25,1.0,0,0,0,0.7,0.25,1,1,100,0,1.0,1,1,1,5,1,1,1,add,1,2,0
116,maddock,adult_size_48842,200,30162,1,0.3,200,2,1,0.00999998,1768,0.00528356,8231.72,0.01,0.555797,0.113138,73.6057,3.48828,57.5736,14.2482,0,0,0.55669,0.113725,73.697,3.65923,57.5355,14.2729,0,0,0.5,0,0,0,0.7,0.25,1.0,50,0,0,0.7,0.25,1,1,100,0,1.0,1,1,1,5,1,1,1,add,1,2,0
117,maddock,adult_size_48842,200,30162,1,0.3,200,2,1,0.00999998,1768,0.00528356,8231.72,0.01,0.540222,0.120699,65.7811,10.963,41.5459,13.9556,0,0,0.539591,0.121223,65.7278,10.8619,41.511,13.9671,0,0,0.5,0,0,0,0.7,0.25,1.0,100,0,0,0.7,0.25,1,1,100,0,1.0,1,1,1,5,1,1,1,add,1,2,0
118,maddock,adult_size_48842,200,30162,1,0.3,200,2,1,0.00999998,1768,0.00528356,8231.72,0.01,0.553862,0.127549,55.8704,14.0634,33.8493,11.296,0,0,0.553984,0.127566,56.3588,14.2298,33.8406,11.3115,0,0,0.5,0,0,0,0.7,0.25,1.0,150,0,0,0.7,0.25,1,1,100,0,1.0,1,1,1,5,1,1,1,add,1,2,0
119,maddock,adult_size_48842,200,30162,1,0.3,200,2,1,0.00999998,1768,0.00528356,8231.72,0.01,0.556841,0.112008,53.4141,14.0416,32.9384,9.21611,0,0,0.556218,0.113121,54.0663,13.8513,32.9548,9.24123,0,0,0.5,0,0,0,0.7,0.25,1.0,200,0,0,0.7,0.25,1,1,100,0,1.0,1,1,1,5,1,1,1,add,1,2,0
120,maddock,adult_size_48842,200,30162,1,0.3,25,2,1,0.00999406,1769,0.00528063,3035.2,0.01,0.528521,0.0936061,75.252,0.448878,75.1078,0.130603,0,0,0.528774,0.0936781,75.2625,0.71475,75.1077,0.522407,0,0,0.5,0,0,0,0.1,0.1,1.0,0,0,0,0.1,0.1,1,10,100,0,1.0,1,1,1,5,1,1,1,add,1,2,0
121,maddock,adult_size_48842,200,30162,1,0.3,25,2,1,0.00999406,1769,0.00528063,3035.2,0.01,0.525489,0.119223,75.3688,0.686628,75.1,0.155988,0,0,0.524302,0.120186,75.3601,0.90167,75.1011,0.537291,0,0,0.5,0,0,0,0.1,0.1,1.0,6,0,0,0.1,0.1,1,10,100,0,1.0,1,1,1,5,1,1,1,add,1,2,0
122,maddock,adult_size_48842,200,30162,1,0.3,25,2,1,0.00999406,1769,0.00528063,3035.2,0.01,0.59406,0.120217,75.4789,0.747192,73.4115,4.9074,0,0,0.59364,0.119921,75.5041,0.904275,73.3947,4.87982,0,0,0.5,0,0,0,0.1,0.1,1.0,12,0,0,0.1,0.1,1,10,100,0,1.0,1,1,1,5,1,1,1,add,1,2,0
123,maddock,adult_size_48842,200,30162,1,0.3,25,2,1,0.00999406,1769,0.00528063,3035.2,0.01,0.590604,0.11554,75.5244,0.862252,60.1612,16.3718,0,0,0.589189,0.116641,75.5442,0.971747,60.0613,16.3992,0,0,0.5,0,0,0,0.1,0.1,1.0,18,0,0,0.1,0.1,1,10,100,0,1.0,1,1,1,5,1,1,1,add,1,2,0
124,maddock,adult_size_48842,200,30162,1,0.3,25,2,1,0.00999406,1769,0.00528063,3035.2,0.01,0.601295,0.123867,75.3557,0.879845,38.7887,16.3093,0,0,0.601687,0.12346,75.2972,1.3725,38.7412,16.2855,0,0,0.5,0,0,0,0.1,0.1,1.0,25,0,0,0.1,0.1,1,10,100,0,1.0,1,1,1,5,1,1,1,add,1,2,0
125,maddock,adult_size_48842,200,30162,1,0.3,25,2,1,0.00999406,1769,0.00528063,3035.2,0.01,0.53574,0.115953,75.2665,0.452977,75.1078,0.12652,0,0,0.536147,0.115829,75.2569,0.630205,75.1078,0.506083,0,0,0.5,0,0,0,0.1,0.25,1.0,0,0,0,0.1,0.25,1,10,100,0,1.0,1,1,1,5,1,1,1,add,1,2,0
126,maddock,adult_size_48842,200,30162,1,0.3,25,2,1,0.00999406,1769,0.00528063,3035.2,0.01,0.522878,0.126054,75.3285,0.583591,75.1072,0.120003,0,0,0.523534,0.125037,75.3078,0.748948,75.1071,0.478477,0,0,0.5,0,0,0,0.1,0.25,1.0,6,0,0,0.1,0.25,1,10,100,0,1.0,1,1,1,5,1,1,1,add,1,2,0
127,maddock,adult_size_48842,200,30162,1,0.3,25,2,1,0.00999406,1769,0.00528063,3035.2,0.01,0.592668,0.116486,75.4756,0.714858,74.9976,0.715357,0,0,0.592423,0.118041,75.482,0.86303,75.0007,0.900602,0,0,0.5,0,0,0,0.1,0.25,1.0,12,0,0,0.1,0.25,1,10,100,0,1.0,1,1,1,5,1,1,1,add,1,2,0
128,maddock,adult_size_48842,200,30162,1,0.3,25,2,1,0.00999406,1769,0.00528063,3035.2,0.01,0.582059,0.118334,75.4374,0.701058,71.0339,9.3499,0,0,0.582182,0.11804,75.4511,0.84136,71.0133,9.37001,0,0,0.5,0,0,0,0.1,0.25,1.0,18,0,0,0.1,0.25,1,10,100,0,1.0,1,1,1,5,1,1,1,add,1,2,0
129,maddock,adult_size_48842,200,30162,1,0.3,25,2,1,0.00999406,1769,0.00528063,3035.2,0.01,0.610019,0.110403,75.5107,0.804311,57.1764,17.4457,0,0,0.609255,0.111324,75.5068,0.916728,57.2381,17.4739,0,0,0.5,0,0,0,0.1,0.25,1.0,25,0,0,0.1,0.25,1,10,100,0,1.0,1,1,1,5,1,1,1,add,1,2,0
130,maddock,adult_size_48842,200,30162,1,0.3,25,2,1,0.00999406,1769,0.00528063,3035.2,0.01,0.517106,0.109581,75.2315,0.391828,75.1046,0.122893,0,0,0.517532,0.111048,75.2331,0.645707,75.1049,0.500477,0,0,0.5,0,0,0,0.3,0.1,1.0,0,0,0,0.3,0.1,1,10,100,0,1.0,1,1,1,5,1,1,1,add,1,2,0
131,maddock,adult_size_48842,200,30162,1,0.3,25,2,1,0.00999406,1769,0.00528063,3035.2,0.01,0.540702,0.121779,75.3291,0.561566,74.3038,2.41496,0,0,0.540927,0.122245,75.3479,0.672828,74.2937,2.47472,0,0,0.5,0,0,0,0.3,0.1,1.0,6,0,0,0.3,0.1,1,10,100,0,1.0,1,1,1,5,1,1,1,add,1,2,0
132,maddock,adult_size_48842,200,30162,1,0.3,25,2,1,0.00999406,1769,0.00528063,3035.2,0.01,0.578482,0.117586,75.3895,0.692203,58.0452,16.1833,0,0,0.577672,0.116703,75.3766,0.821255,58.1344,16.207,0,0,0.5,0,0,0,0.3,0.1,1.0,12,0,0,0.3,0.1,1,10,100,0,1.0,1,1,1,5,1,1,1,add,1,2,0
133,maddock,adult_size_48842,200,30162,1,0.3,25,2,1,0.00999406,1769,0.00528063,3035.2,0.01,0.565756,0.130307,74.9936,1.59711,37.9092,15.2767,0,0,0.565053,0.129671,74.8686,1.9426,37.8984,15.2223,0,0,0.5,0,0,0,0.3,0.1,1.0,18,0,0,0.3,0.1,1,10,100,0,1.0,1,1,1,5,1,1,1,add,1,2,0
134,maddock,adult_size_48842,200,30162,1,0.3,25,2,1,0.00999406,1769,0.00528063,3035.2,0.01,0.583345,0.122403,72.8434,5.34565,30.1839,9.88287,0,0,0.583539,0.122172,72.9399,5.08555,30.1681,9.84549,0,0,0.5,0,0,0,0.3,0.1,1.0,25,0,0,0.3,0.1,1,10,100,0,1.0,1,1,1,5,1,1,1,add,1,2,0
135,maddock,adult_size_48842,200,30162,1,0.3,25,2,1,0.00999406,1769,0.00528063,3035.2,0.01,0.524025,0.117371,75.3484,0.686731,75.1075,0.114592,0,0,0.523206,0.117364,75.3716,0.815678,75.1077,0.458341,0,0,0.5,0,0,0,0.3,0.25,1.0,0,0,0,0.3,0.25,1,10,100,0,1.0,1,1,1,5,1,1,1,add,1,2,0
136,maddock,adult_size_48842,200,30162,1,0.3,25,2,1,0.00999406,1769,0.00528063,3035.2,0.01,0.514934,0.120014,75.283,0.456614,74.8376,1.06932,0,0,0.514598,0.121005,75.2963,0.684027,74.8453,1.13298,0,0,0.5,0,0,0,0.3,0.25,1.0,6,0,0,0.3,0.25,1,10,100,0,1.0,1,1,1,5,1,1,1,add,1,2,0
137,maddock,adult_size_48842,200,30162,1,0.3,25,2,1,0.00999406,1769,0.00528063,3035.2,0.01,0.554338,0.128358,75.3923,0.613049,66.3727,12.7259,0,0,0.55396,0.127399,75.4043,0.742591,66.3347,12.7289,0,0,0.5,0,0,0,0.3,0.25,1.0,12,0,0,0.3,0.25,1,10,100,0,1.0,1,1,1,5,1,1,1,add,1,2,0
138,maddock,adult_size_48842,200,30162,1,0.3,25,2,1,0.00999406,1769,0.00528063,3035.2,0.01,0.568903,0.121739,75.3155,1.06781,46.3599,17.8139,0,0,0.569043,0.122777,75.338,0.959245,46.3012,17.8662,0,0,0.5,0,0,0,0.3,0.25,1.0,18,0,0,0.3,0.25,1,10,100,0,1.0,1,1,1,5,1,1,1,add,1,2,0
139,maddock,adult_size_48842,200,30162,1,0.3,25,2,1,0.00999406,1769,0.00528063,3035.2,0.01,0.586121,0.12693,75.1952,1.83492,31.9716,11.3208,0,0,0.585025,0.12688,75.0562,1.95895,31.9487,11.3102,0,0,0.5,0,0,0,0.3,0.25,1.0,25,0,0,0.3,0.25,1,10,100,0,1.0,1,1,1,5,1,1,1,add,1,2,0
